Species	Status	min_age	max_age
Oxyaenidae	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Uintacyon_massetericus	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_massetericus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Miacis_petilus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Tubulodon_atopum	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis_petilus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Ambloctonus_sinosus	extinct	50.3	55.8
Oodectes	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oodectes	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Miacinae	extinct	50.3	55.8
Palaeanodon	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Ambloctonus_sinosus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_rudis	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Talpavoides	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Miacis_petilus	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Oodectes	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Oodectes	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Viverravus_acutus	extinct	48.6	55.8
Viverravus_rosei	extinct	48.6	55.8
Palaeonictis_occidentalis	extinct	48.6	55.8
Oxyaena_intermedia	extinct	48.6	55.8
Oxyaena_gulo	extinct	48.6	55.8
Nyctitheriidae	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Miacis_petilus	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Palaeanodon_ignavus	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Oxyaena_lupina	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Talpavus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Nyctitherium	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Tubulodon_pearcei	extinct	50.3	55.8
Oxyaena_lupina	extinct	50.3	55.8
Ambloctonus_major	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Oxyaena_lupina	extinct	50.3	55.8
Oxyaena_simpsoni	extinct	50.3	55.8
Ambloctonus_sinosus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Viverravus_minutus	extinct	50.3	55.8
Palaeanodon	extinct	50.3	55.8
Ferae	extinct	50.3	55.8
Oxyaena	extinct	50.3	55.8
Tubulodon	extinct	50.3	55.8
Gracilocyon_winkleri	extinct	48.6	55.8
Oxyaena_forcipata	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Oxyaena_intermedia	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Viverravus_rosei	extinct	48.6	55.8
Oxyaena_gulo	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Ambloctonus_priscus	extinct	48.6	55.8
Oxyaena_forcipata	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Oxyaena_intermedia	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	48.6	55.8
Viverravus_politus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Didymictis_leptomylus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Palaeanodon_ignavus	extinct	48.6	55.8
Tubulodon_atopum	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Oxyaena_forcipata	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Viverravus_acutus	extinct	48.6	55.8
Didymictis_protenus	extinct	48.6	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Uintacyon_asodes	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Wyonycteris_primitivus	extinct	50.3	55.8
Plagioctenodon_dormaalensis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Viverravus_laytoni	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_deutschi	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Uintacyon_massetericus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Dipsalidictis_platypus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Uintacyon_massetericus	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Dipsalidictis_platypus	extinct	50.3	55.8
Palaeonictis_wingi	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_proteus	extinct	50.3	55.8
Gracilocyon_winkleri	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Palaeonictis_occidentalis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Oxyaena_intermedia	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Pontifactor	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Talpavus	extinct	50.3	55.8
Parapternodus_antiquus	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Gracilocyon_winkleri	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_rosei	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Miacis_deutschi	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_politus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Palaeanodon_nievelti	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Gracilocyon_winkleri	extinct	50.3	55.8
Gracilocyon_winkleri	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Oxyaena_lupina	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Palaeonictis	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Nyctitherium	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Carnivora	extinct	50.3	55.8
Diacodon_celatus	extinct	50.3	55.8
Carnivora	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Nyctitherium	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Dipsalidictis_transiens	extinct	50.3	55.8
Didymictis_leptomylus	extinct	50.3	55.8
Viverravus_acutus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vassacyon_promicrodon	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Leptacodon	extinct	50.3	55.8
Palaeanodon	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Koniaryctes_paulus	extinct	50.3	55.8
Nyctitheriidae	extinct	50.3	55.8
Plagioctenodon	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Miacis_parvivorus	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Vassacyon	extinct	50.3	55.8
Nyctitherium	extinct	50.3	55.8
Talpavus	extinct	50.3	55.8
Erinaceomorpha	extinct	50.3	55.8
Honrovits_tsuwape	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Miacis	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Carnivora	extinct	50.3	55.8
Palaeanodon	extinct	50.3	55.8
Dipassalus_oryctes	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Nyctitherium_serotinum	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Carnivora	extinct	50.3	55.8
Viverravus	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Miacis_exiguus	extinct	50.3	55.8
Oxyaena_gulo	extinct	50.3	55.8
Machaeroides_simpsoni	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Talpavus_sullivani	extinct	50.3	55.8
Oxyaena_forcipata	extinct	50.3	55.8
Tubulodon_woodi	extinct	50.3	55.8
Didymictis_protenus	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Miacis_latidens	extinct	50.3	55.8
Miacis_petilus	extinct	50.3	55.8
Oodectes_jepseni	extinct	50.3	55.8
Uintacyon_massetericus	extinct	50.3	55.8
Uintacyon	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Vulpavus	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Vulpavus_australis	extinct	50.3	55.8
Nyctitheriidae	extinct	50.3	55.8
Miacinae	extinct	50.3	55.8
Nyctitheriidae	extinct	50.3	55.8
Didymictis	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Oxyaenidae	extinct	50.3	55.8
Ageina_tobieni	extinct	50.3	55.8
Honrovits_tsuwape	extinct	50.3	55.8
Creodonta	extinct	50.3	55.8
Viverravus_lutosus	extinct	50.3	55.8
Viverravinae	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Didymictis_altidens	extinct	50.3	55.8
Viverravus_gracilis	extinct	50.3	55.8
Miacidae	extinct	50.3	55.8
Vulpavus_canavus	extinct	50.3	55.8
Vassacyon	extinct	50.3	55.8
Metacheiromys	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Brachianodon_westorum	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Viverravus_gracilis	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Brachianodon_westorum	extinct	46.2	50.3
Nyctitherium_serotinum	extinct	46.2	50.3
Metacheiromys	extinct	46.2	50.3
Vulpavus_farsonensis	extinct	46.2	50.3
Metacheiromys	extinct	46.2	50.3
Brachianodon_westorum	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Viverravus_gracilis	extinct	46.2	50.3
Brachianodon_westorum	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Viverravus_minutus	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Metacheiromys	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Vulpavus_palustris	extinct	46.2	50.3
Vulpavus_farsonensis	extinct	46.2	50.3
Metacheiromys	extinct	46.2	50.3
Tetrapassalus	extinct	46.2	50.3
Miacis_parvivorus	extinct	46.2	50.3
Viverravus_sicarius	extinct	46.2	50.3
Miocyon_major	extinct	46.2	50.3
Miacidae	extinct	46.2	50.3
Viverravus_sicarius	extinct	46.2	50.3
Viverravus_sicarius	extinct	46.2	50.3
